# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()
4.083309431455344e-09	0.7265964	0.52427614	-0.0070747486	0.7215394	0.5293985	-0.011259394	0.7316536	0.5191538	-0.0028901068
4.084138854612928e-09	0.71041954	0.5481665	-0.018428233	0.70477027	0.5540074	-0.021735389	0.71606874	0.5423256	-0.015121078
4.085808867779353e-09	0.6751876	0.6002357	-0.031213626	0.66872936	0.60719985	-0.032525305	0.6816459	0.5932716	-0.029901946
4.086638055047586e-09	0.65670425	0.6267348	-0.032294627	0.65003794	0.63405716	-0.03254978	0.6633705	0.6194123	-0.032039475
4.087469366694113e-09	0.63772655	0.65277994	-0.029823307	0.6309799	0.6603035	-0.029007072	0.64447325	0.6452563	-0.030639544
4.088285335507911e-09	0.61884475	0.6771121	-0.024000688	0.6121428	0.68466425	-0.022142697	0.62554663	0.66955996	-0.02585867
4.08909356185393e-09	0.600119	0.6993054	-0.015057107	0.5935823	0.7067112	-0.012196074	0.6066558	0.6918998	-0.017918149
4.090750888496929e-09	0.56297225	0.736157	0.012162801	0.5571568	0.74270976	0.016921986	0.56878775	0.72960424	0.007403615
4.0915871348483866e-09	0.5457588	0.74920034	0.029705053	0.5405067	0.7550534	0.035309374	0.5510109	0.7433472	0.02410073
4.092416660967633e-09	0.530399	0.7579809	0.04902822	0.52583754	0.7629812	0.055375665	0.5349606	0.7529806	0.042680778
4.093248134364511e-09	0.5172689	0.7625224	0.06980333	0.5135254	0.76653135	0.07678452	0.52101237	0.7585133	0.06282214
4.0940776524295395e-09	0.50693935	0.762905	0.09139738	0.50412583	0.7658159	0.09888434	0.5097529	0.75999415	0.08391042
4.095766550093881e-09	0.496087	0.75216734	0.1358189	0.49544325	0.7526286	0.14388838	0.49673095	0.75170606	0.12774941
4.096612119269736e-09	0.49625605	0.7419319	0.15721518	0.49679264	0.74112046	0.16532882	0.49571952	0.74274325	0.14910153
4.097456714694503e-09	0.5002063	0.7291986	0.17736943	0.50195336	0.7271229	0.18535191	0.49845916	0.73127425	0.16938694
4.098306098806864e-09	0.5078277	0.71442395	0.19598266	0.51080024	0.7111102	0.2036517	0.50485516	0.7177378	0.18831368
4.099166575652709e-09	0.51897097	0.69798785	0.21277519	0.5231682	0.69348013	0.21993855	0.5147736	0.7024955	0.20561178
